DATE,pair_trading,t_strategy,combined
2016-11-01,0.0,-0.0002,-0.0002
2016-11-02,0.0,-0.0023835745879665303,-0.0023835745879665303
2016-11-03,0.0,-0.006264927525050029,-0.006264927525050029
2016-11-04,0.0,-0.0036653071320729923,-0.0036653071320729923
2016-11-07,0.0,-0.009507198931234135,-0.009507198931234135
2016-11-08,0.0,-0.012217643884722818,-0.012217643884722818
2016-11-09,0.0,-0.00802384250703705,-0.00802384250703705
2016-11-10,0.0,-0.004985222627550656,-0.004985222627550656
2016-11-11,0.0,-0.0015302802551437288,-0.0015302802551437288
2016-11-14,0.0,-0.0054865763955547426,-0.0054865763955547426
2016-11-15,0.0,-0.0069417864548558745,-0.0069417864548558745
2016-11-16,0.0,-0.003606422313832064,-0.003606422313832064
2016-11-17,0.0,-0.001913492871038086,-0.001913492871038086
2016-11-18,0.0,-0.0008046232236562587,-0.0008046232236562587
2016-11-21,0.0,-0.0020072500541099213,-0.0020072500541099213
2016-11-22,0.0,-0.003470531225412099,-0.003470531225412099
2016-11-23,0.0,-0.004103911600528775,-0.004103911600528775
2016-11-24,0.0,-0.00385499868285174,-0.00385499868285174
2016-11-25,0.0,-0.005406130175920836,-0.005406130175920836
2016-11-28,0.0,-0.006523271897684418,-0.006523271897684418
2016-11-29,0.0,-0.007508564396578565,-0.007508564396578565
2016-11-30,0.0,-0.0053412594047920975,-0.0053412594047920975
2016-12-01,0.0,-0.004829707694690544,-0.004829707694690544
2016-12-02,0.0,-0.00747331627912079,-0.00747331627912079
2016-12-05,0.0,-0.004754681173815611,-0.004754681173815611
2016-12-06,0.0,-0.004810375237090159,-0.004810375237090159
2016-12-07,0.0,-0.004855139768639938,-0.004855139768639938
2016-12-08,0.0,-0.008203211495025842,-0.008203211495025842
2016-12-09,0.0,-0.008518519991604967,-0.008518519991604967
2016-12-12,0.0,-0.01096586773447289,-0.01096586773447289
2016-12-13,0.0,-0.010535076384357078,-0.010535076384357078
2016-12-14,0.0,-0.008918402311723111,-0.008918402311723111
2016-12-15,0.0,-0.01082373220349786,-0.01082373220349786
2016-12-16,0.0,-0.0044017821162916915,-0.0044017821162916915
2016-12-19,0.0,-0.0020227833775470216,-0.0020227833775470216
2016-12-20,0.0,-0.0013909797880136132,-0.0013909797880136132
2016-12-21,0.0,0.0035807374657128854,0.0035807374657128854
2016-12-22,0.0,0.004557854311108334,0.004557854311108334
2016-12-23,0.0,0.006463944663522597,0.006463944663522597
2016-12-26,0.0,0.00575537078553226,0.00575537078553226
2016-12-27,0.0,0.005517384790523827,0.005517384790523827
2016-12-28,0.0,0.005194703502039405,0.005194703502039405
2016-12-29,0.0,0.005899948584832837,0.005899948584832837
2016-12-30,0.0,0.008047191043879132,0.008047191043879132
2017-01-02,0.0,0.007678650310914036,0.007678650310914036
2017-01-03,0.0,0.005061375645075621,0.005061375645075621
2017-01-04,0.0,0.004333259388333548,0.004333259388333548
2017-01-05,0.0,0.006382707197779818,0.006382707197779818
2017-01-06,0.0,0.005929782681432221,0.005929782681432221
2017-01-09,0.0,0.003309243106322062,0.003309243106322062
2017-01-10,0.0,0.0022803243521794907,0.0022803243521794907
2017-01-11,0.0,-0.0003885245723562365,-0.0003885245723562365
2017-01-12,0.0,-0.000449006422737392,-0.000449006422737392
2017-01-13,0.0,-0.0005277904408134866,-0.0005277904408134866
2017-01-16,0.0,-0.0008311254828322241,-0.0008311254828322241
2017-01-17,0.0,-0.0032913557190936867,-0.0032913557190936867
2017-01-18,0.0,-0.001329101416827367,-0.001329101416827367
2017-01-19,0.0,-0.005277514321698779,-0.005277514321698779
2017-01-20,0.0,-0.0014169934545339054,-0.0014169934545339054
2017-01-23,-0.0007035767774557505,-0.0015650434863048908,-0.0022686202637604196
2017-01-24,0.0026201923899019184,-0.0038015785631238704,-0.0011813861732210638
2017-01-25,0.004019380082307969,-0.0041033211573257185,-8.394107501616573e-05
2017-01-26,0.010686517135648832,-0.0016256621513343235,0.009060854984314828
2017-01-27,0.0042715123330373285,-0.0031688012655509863,0.0011027110674876324
2017-01-30,0.02125273579889699,-0.00229093755988909,0.018961798239008464
2017-01-31,-0.022578411840680972,-7.74814998074809e-05,-0.02225158748310508
2017-02-01,-0.06010018242695633,-0.0002028369964067675,-0.05949240222488972
2017-02-02,-0.03898832672896431,-0.002810297099185975,-0.04098800662967592
2017-02-03,-0.04871302361489452,-0.004871485565245769,-0.05277389198166512
2017-02-06,0.023770201432098608,-0.005564385929628039,0.019016432700944948
2017-02-07,0.02437764995213226,-0.0068872215840843284,0.018301045566523517
2017-02-08,0.021242003169059376,-0.0045222064007203674,0.01753742997809502
2017-02-09,0.0521005653092321,-0.004819112729917162,0.04809908578907047
2017-02-10,0.1243067732686805,-0.007574960655210343,0.1175494458232254
2017-02-13,0.1385950609736428,-0.006913850870720932,0.1324988433126794
2017-02-14,0.11915516930645909,-0.007213154356221323,0.11276314894767277
2017-02-15,0.09342157893901454,-0.010122140607891982,0.08412057232855669
2017-02-16,0.11050102436536172,-0.0054925484991827575,0.10583314234032044
2017-02-17,0.10667487546923476,-0.007010569557764655,0.10049251612869202
2017-02-20,0.11021595604276305,-0.008136801132825049,0.10290736512715856
2017-02-21,0.06831380234301476,-0.00951324745564943,0.05962876510458595
2017-02-22,0.0625738410385531,-0.011537580610866786,0.05186800125084798
2017-02-23,0.04326839447993229,-0.012739763324617868,0.0313603719784728
2017-02-24,0.05547245591333033,-0.012097210689971431,0.04420698604651779
2017-02-27,0.055851156404313956,-0.012614953458092458,0.044067943769381085
2017-02-28,0.08369028735402868,-0.010641887958407224,0.07388014021877934
2017-03-01,0.06427223527480595,-0.010695737501563362,0.05440823859640076
2017-03-02,0.1304985639512049,-0.006559147933984022,0.12477115684037975
2017-03-03,0.17370237082550682,-0.0022975386470454936,0.17223657300162232
2017-03-06,0.17022151718225947,-0.002207888476555014,0.16914363214910308
2017-03-07,0.14929626078162692,-0.0011803505545389444,0.14954410958520256
2017-03-08,0.16742338402856882,0.0005967199788205983,0.1694483033655029
2017-03-09,0.20802710717830364,0.002676805414769107,0.21215299150227382
2017-03-10,0.20175819764838485,0.0022076714924966993,0.20541494805008312
2017-03-13,0.24930489389750515,0.003848423010348873,0.25460239581705424
2017-03-14,0.2057305344428357,0.0028662857741191764,0.21034263503119938
2017-03-15,0.21726131786784986,-0.0008968110517959312,0.21851020166628612
2017-03-16,0.21894177213672114,0.004418231425890951,0.22590714361557626
2017-03-17,0.2836848584637647,0.0015947496563080091,0.2878267481730348
2017-03-20,0.2224050713109163,-0.0003443995310628053,0.2246078118328143
2017-03-21,0.2199181596774254,0.0033973266178819964,0.2258626263482697
2017-03-22,0.2131987927162799,0.004286864959090636,0.22003279772832873
2017-03-23,0.26895883161045353,0.005121746352125112,0.2766277180155422
2017-03-24,0.1603201036295686,0.006139894962316006,0.16900713864484662
2017-03-27,0.11431844712351988,0.007975203081765992,0.12484440493383037
2017-03-28,0.1029459409035432,0.0055259130629638446,0.11102260869504837
2017-03-29,0.2243480041525184,0.0015759601573206942,0.22847471903838282
2017-03-30,0.4415502170812775,0.0005047865222048368,0.44460575833202814
2017-03-31,0.47471952029071135,-0.00067507759031008,0.4765951974289444
2017-04-03,0.3659154360276931,0.0005785802521255812,0.3690483780240091
2017-04-04,0.33838027808461335,0.003377241392276258,0.3443118812210808
2017-04-05,0.3653564567607829,0.0025901444456243195,0.3705009629505971
2017-04-06,0.3512466916329075,0.0027019571089211426,0.35650301048601896
2017-04-07,0.32455730046313436,0.003241240786583043,0.3303529029939075
2017-04-10,0.3665796810925162,0.0024291541129126282,0.37156319694961787
2017-04-11,0.3436373584557674,0.0030336939029575617,0.34922541410291424
2017-04-12,0.36631992767900484,0.004480556145427349,0.3733548455686207
2017-04-13,0.329827060048042,-0.00018524873445237115,0.33219617305777965
2017-04-14,0.30673380383270593,-0.00031451723323115514,0.30897364834366375
2017-04-17,0.3806606715805066,-0.00011212501729586204,0.3831029083073998
2017-04-18,0.46358682476057805,0.0037099888976417795,0.46985117540241017
2017-04-19,0.441943263490195,0.0061648652518624825,0.45066249048624696
2017-04-20,0.42240940314222025,0.005029899622288324,0.4299936645086967
2017-04-21,0.3301532933914035,0.004717263903553219,0.33742491903914207
2017-04-24,0.6549487038635933,0.007641619433575846,0.6651446850413575
2017-04-25,0.6831407916098712,0.012999402122437541,0.6989892799091538
2017-04-26,0.624846817740368,0.016777344234271227,0.6447670417614708
2017-04-27,0.5776966650923256,0.016498890405943253,0.5976498141010866
2017-04-28,0.5465585721352443,0.016460473863062056,0.5664733046011257
2017-05-01,0.6072506740197656,0.013725620517035375,0.624432113861033
2017-05-02,0.4906163640389786,0.01422274156643385,0.5082949249296437
2017-05-03,0.4837482016822478,0.018273559697772883,0.5054775807042472
2017-05-04,0.42457356724766004,0.023464739699700386,0.451494126271586
2017-05-05,0.39784775003577005,0.021464596083728187,0.4227681654437284
2017-05-08,0.41321041134027675,0.018103300845576563,0.434769531510087
2017-05-09,0.3625015115510271,0.01656645028317357,0.3825237811584328
2017-05-10,0.4476576917315552,0.013746696626934946,0.46486020768272185
2017-05-11,0.4792411425627274,0.016877089914418185,0.49957405180137704
2017-05-12,0.46799191065341944,0.019429738625668345,0.4908774686033123
2017-05-15,0.5578555837608733,0.020026783809303415,0.5813381868944062
2017-05-16,0.6156921206425235,0.024649432407785575,0.6438009084424287
2017-05-17,0.6583672348394335,0.025917254561096635,0.6877438447926486
2017-05-18,0.7830547298752907,0.026287814167943534,0.8128018994353551
2017-05-19,0.6889647325187777,0.0281212299249324,0.720545317835832
2017-05-22,0.6625438436542911,0.02541963204851535,0.6914228310949283
2017-05-23,0.691259819699625,0.022961012496701648,0.717680187588445
2017-05-24,0.7379463159345055,0.022424058872450657,0.7638297301990759
2017-05-25,0.6974873855855955,0.024854166114407182,0.7258009070921271
2017-05-26,0.829649546145789,0.022709427693445215,0.8558183292313566
2017-05-29,0.8303540342316601,0.021823978487719546,0.8556373681115015
2017-05-30,0.8743609245350407,0.020907797876025917,0.8987280778031868
2017-05-31,0.7514568501470457,0.025679669291937705,0.7805958748311033
2017-06-01,0.7372856872253636,0.026606453003345104,0.7673514956208285
2017-06-02,0.6542345691224847,0.025622711215026184,0.6833166357296299
2017-06-05,0.7739223405839118,0.02266934556231953,0.8000510415383508
2017-06-06,0.7718321708128429,0.020740856682590292,0.7960323828875495
2017-06-07,0.8543510461830418,0.017479142418403093,0.8752895439935635
2017-06-08,0.9386372662749887,0.015672262085589417,0.9577725199510501
2017-06-09,0.8088293788575626,0.015626013490813745,0.827918383938846
2017-06-12,0.8234539643157306,0.014994814711389248,0.8419117706175945
2017-06-13,0.9448382025448492,0.01588056553514222,0.964181759670466
2017-06-14,0.965725405352899,0.011608651891619609,0.9807970488349911
2017-06-15,1.017231018903993,0.011648623937372454,1.0323426344318392
2017-06-16,1.030441256084954,0.010315863185035301,1.044220110860464
2017-06-19,1.008119430844932,0.01017832557167292,1.0217607480070778
2017-06-20,0.8967056501468947,0.009578878170151128,0.9097475199075178
2017-06-21,0.8931720814437678,0.012743126937586835,0.9093781999718289
2017-06-22,0.9391633603728061,0.011781472119625658,0.954407824082905
2017-06-23,0.9501871300162119,0.011513097311460163,0.9651632189181465
2017-06-26,0.9460717332669112,0.010104958645153539,0.9596396835025394
2017-06-27,0.8452824950836245,0.01713891965344888,0.8658844063275464
2017-06-28,0.8702793640544657,0.016139225309820537,0.88988158095476
2017-06-29,0.8844250039131535,0.01835461952716927,0.9062461807287823
2017-06-30,0.9615870183792193,0.01730140632261934,0.9823585413424949
2017-07-03,0.9638862290931038,0.016527182820330645,0.9838843692390926
2017-07-04,0.9703376878541892,0.016864759571357336,0.9906734047512074
2017-07-05,0.9277517779399898,0.01849399392096627,0.949716729186614
2017-07-06,0.9015235399349736,0.021651971406678107,0.9266464686673084
2017-07-07,0.765858028125298,0.020398293659486207,0.7897272791104453
2017-07-10,0.7551848477723043,0.02008806073580397,0.7787438658337689
2017-07-11,0.6881869667478437,0.02219382223523448,0.7138517463087373
2017-07-12,0.7473808269478867,0.018785524574082897,0.769637308847628
2017-07-13,0.7096121201590309,0.01617322923131124,0.7292563067160016
2017-07-14,0.7488440422476603,0.014542726726992562,0.7668577263003125
2017-07-17,0.7323402662545202,0.017326823989188868,0.7531380475693674
2017-07-18,0.8169680882936574,0.014155186488647255,0.8345942321079651
2017-07-19,0.8665496918551082,0.012477804906551294,0.8824984540873153
2017-07-20,0.6992388404500689,0.014468868852415585,0.7171786666281443
2017-07-21,0.7952377945916699,0.014849226960294927,0.8135579788776193
2017-07-24,0.7829829693718858,0.01574257661560822,0.8021965033131486
2017-07-25,0.6380078857617679,0.014688435860145656,0.6561672789475697
2017-07-26,0.5470050227898107,0.010595724990866397,0.5610717051063316
2017-07-27,0.40749393687728475,0.007728166917080372,0.418693061120023
2017-07-28,0.1515430388731468,0.008412415453743029,0.16342641165254523
2017-07-31,0.08704975311465046,0.010004316698490924,0.10052502713880052
2017-08-01,0.24808361069776363,0.011659237331333856,0.2632138053547586
2017-08-02,0.061617456380657964,0.011973191759853053,0.07706160546616769
2017-08-03,0.026602047812313012,0.012881944863306478,0.042954950001276915
2017-08-04,0.07484804453618776,0.011885994945318352,0.09020499680716632
2017-08-07,0.023668718279690415,0.013769524896598707,0.040909200501947574
2017-08-08,0.06896047894255375,0.0137527216252759,0.08618415789348566
2017-08-09,0.28937565798086096,0.01695165423960378,0.30979826954611944
2017-08-10,0.21968244140436877,0.021048544135214554,0.244201942865238
2017-08-11,0.16080468050589458,0.01950233677098458,0.18377797460253653
2017-08-14,-0.03145902393513736,0.019632437239027457,-0.008355629370451645
2017-08-15,-0.12073176558443097,0.0233114743328952,-0.09394933392587412
2017-08-16,0.009214979897408632,0.01924001124598142,0.031925948469053944
2017-08-17,0.23184337660572185,0.020262324510183966,0.2555766584415713
2017-08-18,0.07241891844569504,0.01811216664282452,0.09400204241418053
2017-08-21,0.01899213223815685,0.01943280881231756,0.0418958983761375
2017-08-22,-0.06766641750278138,0.019584604331442008,-0.04461085584567437
2017-08-23,-0.22746755203022315,0.02339051986812875,-0.20060607483643245
2017-08-24,-0.20484327720761789,0.023558776039276186,-0.17781354384268
2017-08-25,-0.3576051597884103,0.02698710045889265,-0.3271471020038559
2017-08-28,-0.3631524075195365,0.026371190431259284,-0.3333102597626174
2017-08-29,-0.3947526136706961,0.02737551634710263,-0.3639061399979311
2017-08-30,-0.3033905749435284,0.027123986704768222,-0.2727956309131012
2017-08-31,-0.3186456922038221,0.029156400410515194,-0.2860183344676426
2017-09-01,-0.1442391939552982,0.026028706289401037,-0.11473953034023943
2017-09-04,-0.18440880617544217,0.029093985351630762,-0.15184386349815426
2017-09-05,-0.03880650873692795,0.025581234036699423,-0.009754317374573773
2017-09-06,0.07320505101828645,0.02601110077827217,0.10268710912220946
2017-09-07,-0.06263940973020352,0.02682527254325722,-0.03234317986128632
2017-09-08,0.18900360591471643,0.02664787625326536,0.21912243949364152
2017-09-11,0.25248152996535533,0.022240769162099515,0.27819325645311666
2017-09-12,0.33171699073391014,0.021624813642907574,0.3568127617024759
2017-09-13,0.3886682883485866,0.021398278766657196,0.4135375244409065
2017-09-14,0.4796375481373685,0.02301254967919924,0.5061246837538307
2017-09-15,0.5188515459313894,0.02231346137101397,0.5446395932396628
2017-09-18,0.529578398732341,0.024187449855400604,0.5572404345250048
2017-09-19,0.4603831481503098,0.020828298342697442,0.48468603243026886
2017-09-20,0.42241516387909206,0.014996825237460674,0.4408865750538149
2017-09-21,0.2745642838751847,0.020907896932062846,0.29894676674450893
2017-09-22,0.41210448318108694,0.018802529887462442,0.43438159900581597
2017-09-25,0.5628434424377773,0.021168403878975832,0.5874864322540214
2017-09-26,0.5707795987344628,0.02169081162591304,0.5959449962976437
2017-09-27,0.6450230880085095,0.02143069052007892,0.6699283644658613
2017-09-28,0.6103584517095269,0.021580396328092215,0.6354134339748878
2017-09-29,0.7692401398850635,0.022764004479092652,0.7954787303014229
2017-10-02,0.8243128110039175,0.02095926938052907,0.8487466663217139
2017-10-03,0.8859804973346757,0.02242728790003902,0.9118823711719836
2017-10-04,0.8845915394516777,0.02119080777052411,0.9092569331594701
2017-10-05,1.0294319564939975,0.023377642757487424,1.056284185188749
2017-10-06,1.1332800163033356,0.025461171279550512,1.1622157735201517
2017-10-09,1.0255790438114363,0.02671369920860857,1.0557673289573124
2017-10-10,1.0280668268143653,0.028442592197356717,1.059984004948989
2017-10-11,1.0326025554161709,0.028988159239953168,1.0650653005933908
2017-10-12,1.0449674659268644,0.025297820346251818,1.0737398722103852
2017-10-13,1.0776483024680321,0.021820766940148048,1.1029436553454466
2017-10-16,1.0678910192774562,0.022105111611381553,1.0934707168261038
2017-10-17,1.1024539652873144,0.020905984257263407,1.1268345354818445
2017-10-18,1.004171267116782,0.02118373732253602,1.0288295903765858
2017-10-19,1.077547495486387,0.027076555937495125,1.1080986373611483
2017-10-20,1.0067420891632788,0.027687178066184218,1.0379038531667304
2017-10-23,1.0269417271474415,0.02728857890428195,1.0577048919889915
2017-10-24,0.9714648704507335,0.029220862884096824,1.0041603192720985
2017-10-25,0.9458967322796529,0.03350741918616483,0.9828787374030858
2017-10-26,1.0251339312109966,0.03096260979469316,1.0595711269429564
2017-10-27,1.072456306081518,0.02826039083440647,1.1041912828531917
2017-10-30,1.0608516539681065,0.029793327118984372,1.0941195670243569
2017-10-31,0.9808275942930514,0.03092981091534759,1.015231991145667
2017-11-01,0.9520847077481892,0.027037872133500354,0.9825971658189563
2017-11-02,1.135497284416346,0.026618576074268444,1.1655904464278835
2017-11-03,1.1030779059669276,0.027422095048006065,1.1339745869522027
2017-11-06,1.0372233384795595,0.025565030571728306,1.0662629549885563
2017-11-07,1.0360969001199596,0.027539731879441184,1.0671112179366693
2017-11-08,1.0972372386091738,0.024339706661190605,1.125051531207634
2017-11-09,1.0866484100386333,0.027488301061979928,1.1176112970378824
2017-11-10,1.0856079990507794,0.028764128897484934,1.117846713885533
2017-11-13,1.153844465581574,0.03101369850480211,1.1883327500236436
2017-11-14,1.107920051324197,0.0362228095270611,1.1476174467885258
2017-11-15,1.0834255002588509,0.03761180837650889,1.1245118945726282
2017-11-16,1.1542755257467143,0.036756598030814866,1.1945067097147968
2017-11-17,1.0827041880103745,0.04063917314601505,1.1268215158138266
2017-11-20,1.0548951218715361,0.038761043631805034,1.0971414233794246
2017-11-21,1.1565798997172054,0.037765531798817156,1.1978342466867822
2017-11-22,1.1802216925521238,0.03878414910964752,1.2224982534696758
2017-11-23,1.2395529582519518,0.03898977776291006,1.2820387442982208
2017-11-24,1.2248379982612807,0.04185028927071412,1.2701842958153537
2017-11-27,1.2194576776013766,0.039989475369504215,1.2629431612542412
2017-11-28,1.141080915102901,0.038727780409744686,1.183304703796005
2017-11-29,1.1169320279878945,0.04021738997158285,1.160645426242838
2017-11-30,1.031488368408188,0.04364152934284675,1.0786259060343937
2017-12-01,1.080120039192121,0.04176445783493744,1.1253805053104187
2017-12-04,1.12327674191053,0.039216197321888815,1.165988947515778
2017-12-05,1.2229745377090349,0.039320562600050055,1.2657911085924451
2017-12-06,1.2021036197414143,0.03780481951727137,1.2434044475420445
2017-12-07,1.1175239129075814,0.03876909121206097,1.159789012403001
2017-12-08,1.190330972096143,0.040058110212237694,1.2338850905917402
2017-12-11,1.0916361557620835,0.03539513937815909,1.130527303423604
2017-12-12,1.2285553043229265,0.03608837112610071,1.2681396837323844
2017-12-13,1.1555722974949774,0.03199884960993633,1.1910671553882721
2017-12-14,1.146041557099116,0.030843282127724345,1.1803808475101987
2017-12-15,1.1550969715907042,0.02899863213912461,1.187591612013189
2017-12-18,1.1382254124844733,0.03141435557282492,1.1731357763406587
2017-12-19,1.1967193532595317,0.03331005619054682,1.2335254177334385
2017-12-20,1.1515203971942047,0.031536174230612765,1.186859259708176
2017-12-21,1.2123009349155995,0.030302320547793818,1.2464059437467505
2017-12-22,1.320390221867711,0.0310531118915275,1.3552460220425948
2017-12-25,1.3034189601145183,0.030805375787086045,1.3380270241849626
2017-12-26,1.2998596791487902,0.029482861773208927,1.3331452292053574
2017-12-27,1.3141119440683262,0.030254615609045424,1.348169247960731
2017-12-28,1.2887980677145086,0.031153655226000568,1.323754411223868
2017-12-29,1.3083454924444338,0.03347667044830373,1.3456248511760944
2018-01-01,1.3120788942562718,0.032579477685471744,1.3484642478521691
2018-01-02,1.3394367274555226,0.03369260700365363,1.3769352103696033
2018-01-03,1.4158904601088365,0.031573771414042065,1.4512701074333052
2018-01-04,1.3853041639488834,0.030210916891590736,1.4193245044227412
2018-01-05,1.3537165784992116,0.028742495195139897,1.3862684972766215
2018-01-08,1.3611786431974409,0.02744698913566683,1.3924350559153742
2018-01-09,1.3834774187647088,0.026280990271629154,1.4138887568804812
2018-01-10,1.5067509142186304,0.025881301061857168,1.5367625631246293
2018-01-11,1.4768472325712545,0.024495940392346496,1.5054735208077459
2018-01-12,1.3724188254542042,0.029107670963279833,1.4056568442616288
2018-01-15,1.3769171929509842,0.02880389476227231,1.4098514355574019
2018-01-16,1.4345839558667364,0.031010984824507384,1.4701457502698068
2018-01-17,1.342962282517238,0.027468652352835812,1.3749817444486387
2018-01-18,1.3449443238154446,0.02834019529738198,1.377838928727392
2018-01-19,1.3455387657492097,0.02811468245531991,1.3782114687421338
2018-01-22,1.252005913328453,0.026625096898871672,1.2831926369675979
2018-01-23,1.3032605074016583,0.02816531167415494,1.335991072124963
2018-01-24,1.251562598465911,0.03230595050505848,1.2884338020201178
2018-01-25,1.3543074943409459,0.03466437363420534,1.393537121024301
2018-01-26,1.4262833978368143,0.033553159104945066,1.4644018099909064
2018-01-29,1.4853641587665791,0.03349363295782705,1.5234230447735575
2018-01-30,1.456945261638519,0.034877018042923105,1.496387532730591
2018-01-31,1.3849249774894172,0.035610417363544825,1.425100647902113
2018-02-01,1.3112301314722143,0.03836030241734478,1.3541599136873863
2018-02-02,1.4073741630735734,0.0429231662067103,1.4548668090781158
2018-02-05,1.6382207228263466,0.04357964706593262,1.6863698496901067
2018-02-06,1.6921490075401326,0.039154965856626006,1.7363008036219367
2018-02-07,1.8223492461114732,0.040978043220509075,1.8683241195571578
2018-02-08,1.7489493756407464,0.04469591016334756,1.7989533160292723
2018-02-09,1.8365817390504031,0.041262349848180696,1.8831521191237626
2018-02-12,1.820646322715034,0.040512320825880965,1.866466673766091
2018-02-13,1.7243616542300506,0.04244888048020645,1.7721185649354352
2018-02-14,1.7428680193306496,0.04064685804376325,1.78884156185235
2018-02-15,1.648996701443283,0.041783399793328124,1.6961067857145504
2018-02-16,1.6233512169206283,0.03995815717322876,1.668636058571794
2018-02-19,1.6463953669188258,0.040236033870079235,1.6919580852668432
2018-02-20,1.7265223824276448,0.03868023931296041,1.7705293062185443
2018-02-21,1.6656305857550209,0.040310685954802555,1.7112679561877626
2018-02-22,1.550667235164019,0.04089218463552258,1.596886104277484
2018-02-23,1.697760221772389,0.04086998931195551,1.7439568955622855
2018-02-26,1.6747940653117557,0.04023127681209057,1.7203520266017862
